,assessment_get,assessment_put,assistance_get,assistance_payout,assistance_put,assistance_request,claim_get,claim_payout,claim_put,gave_up_home_search,gave_up_money_search,home_get,home_put,home_search_start,home_search_stop,inspection_get,inspection_put,insurance,latitude,loan_amount,loan_get,loan_put,longitude,money_search_start,money_search_stop,money_to_rebuild,name,permit_get,permit_put,savings,story
732,412.0,112.0,112.0,3000.0,19.0,3000.0,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.360793,0.0,,,-124.052669,19.0,112.0,4517.98107183491,LADAWN RIDGEWAY,597.0,412.0,1517.98107183491,"['Ladawn Ridgeway lives in a 5 bedroom Mobile Home at None worth $8,000. ', ""Ladawn Ridgeway's house was inspected 19 days after the event and suffered $3,000 of damage. "", 'Ladawn Ridgeway submitted a request to FEMA 19 days after the event. ', 'Ladawn Ridgeway received $3,000 from FEMA 112 days after the event. ', 'It took Ladawn Ridgeway 93 days to receive enough financial assistance and now has $4,518 to rebuild. ', 'Ladawn Ridgeway received an engineering assessment 412 days after the event. ', 'Ladawn Ridgeway received permit approval 597 days after the event. ', ""Ladawn Ridgeway's home was repaired 627 days after the event, taking 30 days to repair. ""]"
733,412.0,112.0,112.0,15187.5,19.0,15187.5,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.464347,0.0,,,-124.044618,19.0,112.0,18223.65051555397,MARYLEE QUIGLEY,597.0,412.0,3036.15051555397,"['Marylee Quigley lives in a 5 bedroom Mobile Home at None worth $40,500. ', ""Marylee Quigley's house was inspected 19 days after the event and suffered $15,188 of damage. "", 'Marylee Quigley submitted a request to FEMA 19 days after the event. ', 'Marylee Quigley received $15,188 from FEMA 112 days after the event. ', 'It took Marylee Quigley 93 days to receive enough financial assistance and now has $18,224 to rebuild. ', 'Marylee Quigley received an engineering assessment 412 days after the event. ', 'Marylee Quigley received permit approval 597 days after the event. ', ""Marylee Quigley's home was repaired 627 days after the event, taking 30 days to repair. ""]"
734,87.0,19.0,,0.0,,0.0,,0.0,,False,False,144.0,142.0,,,19.0,0.0,0.0,46.747896,0.0,,,-124.085841,19.0,,2790.97037993275,MARGIT WAKEFIELD,142.0,87.0,2790.97037993275,"['Margit Wakefield lives in a 3 bedroom Single Family Dwelling at None worth $34,200. ', ""Margit Wakefield's house was inspected 19 days after the event and suffered $684 of damage. "", 'Margit Wakefield already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Margit Wakefield received an engineering assessment 87 days after the event. ', 'Margit Wakefield received permit approval 142 days after the event. ', ""Margit Wakefield's home was repaired 144 days after the event, taking 2 days to repair. ""]"
735,412.0,112.0,112.0,13050.0,19.0,13050.0,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.464943,0.0,,,-124.04568,19.0,112.0,15874.2947500926,SHANICE NAGEL,597.0,412.0,2824.2947500926,"['Shanice Nagel lives in a 2 bedroom Mobile Home at None worth $34,800. ', ""Shanice Nagel's house was inspected 19 days after the event and suffered $13,050 of damage. "", 'Shanice Nagel submitted a request to FEMA 19 days after the event. ', 'Shanice Nagel received $13,050 from FEMA 112 days after the event. ', 'It took Shanice Nagel 93 days to receive enough financial assistance and now has $15,874 to rebuild. ', 'Shanice Nagel received an engineering assessment 412 days after the event. ', 'Shanice Nagel received permit approval 597 days after the event. ', ""Shanice Nagel's home was repaired 627 days after the event, taking 30 days to repair. ""]"
736,88.0,19.0,,0.0,,0.0,,0.0,,False,False,145.0,143.0,,,19.0,0.0,0.0,46.446836,0.0,,,-124.049943,19.0,,1954.92703878624,JOANE LANHAM,143.0,88.0,1954.92703878624,"['Joane Lanham lives in a 2 bedroom Single Family Dwelling at None worth $13,200. ', ""Joane Lanham's house was inspected 19 days after the event and suffered $264 of damage. "", 'Joane Lanham already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Joane Lanham received an engineering assessment 88 days after the event. ', 'Joane Lanham received permit approval 143 days after the event. ', ""Joane Lanham's home was repaired 145 days after the event, taking 2 days to repair. ""]"
737,412.0,112.0,112.0,31837.5,19.0,31837.5,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.470536,0.0,,,-124.03873,19.0,112.0,35880.39876441716,MORGAN SKINNER,597.0,412.0,4042.89876441716,"['Morgan Skinner lives in a 4 bedroom Mobile Home at None worth $84,900. ', ""Morgan Skinner's house was inspected 19 days after the event and suffered $31,838 of damage. "", 'Morgan Skinner submitted a request to FEMA 19 days after the event. ', 'Morgan Skinner received $31,838 from FEMA 112 days after the event. ', 'It took Morgan Skinner 93 days to receive enough financial assistance and now has $35,880 to rebuild. ', 'Morgan Skinner received an engineering assessment 412 days after the event. ', 'Morgan Skinner received permit approval 597 days after the event. ', ""Morgan Skinner's home was repaired 627 days after the event, taking 30 days to repair. ""]"
738,412.0,112.0,112.0,34912.5,19.0,34912.5,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.360738,0.0,,,-124.02942,19.0,112.0,39067.00495825918,KELLIE BOWERS,597.0,412.0,4154.50495825918,"['Kellie Bowers lives in a 3 bedroom Mobile Home at None worth $93,100. ', ""Kellie Bowers's house was inspected 19 days after the event and suffered $34,912 of damage. "", 'Kellie Bowers submitted a request to FEMA 19 days after the event. ', 'Kellie Bowers received $34,912 from FEMA 112 days after the event. ', 'It took Kellie Bowers 93 days to receive enough financial assistance and now has $39,067 to rebuild. ', 'Kellie Bowers received an engineering assessment 412 days after the event. ', 'Kellie Bowers received permit approval 597 days after the event. ', ""Kellie Bowers's home was repaired 627 days after the event, taking 30 days to repair. ""]"
739,238.0,34.0,,0.0,,0.0,34.0,5902.0,19.0,False,False,355.0,353.0,,,19.0,0.0,295100.0,46.303649,0.0,,,-124.048925,19.0,34.0,11300.2955183087,JESSICA CLARK,353.0,238.0,5398.2955183087,"['Jessica Clark lives in a 4 bedroom Single Family Dwelling at None worth $295,100. ', ""Jessica Clark's house was inspected 19 days after the event and suffered $5,902 of damage. "", 'Jessica Clark submitted an insurance claim 19 days after the event. ', 'Jessica Clark received a $5,902 insurance payout 34 days after the event. ', 'It took Jessica Clark 15 days to receive enough financial assistance and now has $11,300 to rebuild. ', 'Jessica Clark received an engineering assessment 238 days after the event. ', 'Jessica Clark received permit approval 353 days after the event. ', ""Jessica Clark's home was repaired 355 days after the event, taking 2 days to repair. ""]"
740,88.0,19.0,,0.0,,0.0,,0.0,,False,False,145.0,143.0,,,19.0,0.0,0.0,46.475822,0.0,,,-124.053441,19.0,,2811.62462638725,KILEY MULLIGAN,143.0,88.0,2811.62462638725,"['Kiley Mulligan lives in a 5 bedroom Single Family Dwelling at None worth $34,700. ', ""Kiley Mulligan's house was inspected 19 days after the event and suffered $694 of damage. "", 'Kiley Mulligan already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Kiley Mulligan received an engineering assessment 88 days after the event. ', 'Kiley Mulligan received permit approval 143 days after the event. ', ""Kiley Mulligan's home was repaired 145 days after the event, taking 2 days to repair. ""]"
741,88.0,19.0,,0.0,,0.0,,0.0,,False,False,145.0,143.0,,,19.0,0.0,0.0,46.344512,0.0,,,-124.053769,19.0,,2282.43874984307,XOCHITL SOMMERS,143.0,88.0,2282.43874984307,"['Xochitl Sommers lives in a 5 bedroom Single Family Dwelling at None worth $20,200. ', ""Xochitl Sommers's house was inspected 19 days after the event and suffered $404 of damage. "", 'Xochitl Sommers already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Xochitl Sommers received an engineering assessment 88 days after the event. ', 'Xochitl Sommers received permit approval 143 days after the event. ', ""Xochitl Sommers's home was repaired 145 days after the event, taking 2 days to repair. ""]"
742,88.0,19.0,,0.0,,0.0,,0.0,,False,False,145.0,143.0,,,19.0,0.0,0.0,46.339319,0.0,,,-124.056311,19.0,,3975.30756486001,KIRSTEN DILLON,143.0,88.0,3975.30756486001,"['Kirsten Dillon lives in a 4 bedroom Single Family Dwelling at None worth $81,000. ', ""Kirsten Dillon's house was inspected 19 days after the event and suffered $1,620 of damage. "", 'Kirsten Dillon already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Kirsten Dillon received an engineering assessment 88 days after the event. ', 'Kirsten Dillon received permit approval 143 days after the event. ', ""Kirsten Dillon's home was repaired 145 days after the event, taking 2 days to repair. ""]"
743,412.0,112.0,112.0,17475.0,19.0,17475.0,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.448723,0.0,,,-124.038129,19.0,112.0,20698.38068047235,KANDICE CARRANZA,597.0,412.0,3223.38068047235,"['Kandice Carranza lives in a 5 bedroom Mobile Home at None worth $46,600. ', ""Kandice Carranza's house was inspected 19 days after the event and suffered $17,475 of damage. "", 'Kandice Carranza submitted a request to FEMA 19 days after the event. ', 'Kandice Carranza received $17,475 from FEMA 112 days after the event. ', 'It took Kandice Carranza 93 days to receive enough financial assistance and now has $20,698 to rebuild. ', 'Kandice Carranza received an engineering assessment 412 days after the event. ', 'Kandice Carranza received permit approval 597 days after the event. ', ""Kandice Carranza's home was repaired 627 days after the event, taking 30 days to repair. ""]"
744,88.0,19.0,,0.0,,0.0,,0.0,,False,False,145.0,143.0,,,19.0,0.0,0.0,46.348042,0.0,,,-124.055057,19.0,,3627.47752011498,LATRICE MCDERMOTT,143.0,88.0,3627.47752011498,"['Latrice Mcdermott lives in a 3 bedroom Mobile Home at None worth $61,800. ', ""Latrice Mcdermott's house was inspected 19 days after the event and suffered $1,236 of damage. "", 'Latrice Mcdermott already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Latrice Mcdermott received an engineering assessment 88 days after the event. ', 'Latrice Mcdermott received permit approval 143 days after the event. ', ""Latrice Mcdermott's home was repaired 145 days after the event, taking 2 days to repair. ""]"
745,NaN,NaN,,0.0,,0.0,,0.0,,False,False,,,,,19.0,0.0,388500.0,46.269757,0.0,,,-123.826889,,,5773.2894726829,LISA WILSON,,,5773.2894726829,"['Lisa Wilson lives in a 4 bedroom Single Family Dwelling at None worth $388,500. ', ""Lisa Wilson's house was inspected 19 days after the event and suffered $0 of damage. ""]"
746,412.0,112.0,112.0,5790.0,19.0,5790.0,,0.0,,False,False,607.0,597.0,,,19.0,0.0,0.0,46.386459,0.0,,,-123.700434,19.0,112.0,9323.58340158667,MANDI SIMMS,597.0,412.0,3533.58340158667,"['Mandi Simms lives in a 2 bedroom Mobile Home at None worth $57,900. ', ""Mandi Simms's house was inspected 19 days after the event and suffered $5,790 of damage. "", 'Mandi Simms submitted a request to FEMA 19 days after the event. ', 'Mandi Simms received $5,790 from FEMA 112 days after the event. ', 'It took Mandi Simms 93 days to receive enough financial assistance and now has $9,324 to rebuild. ', 'Mandi Simms received an engineering assessment 412 days after the event. ', 'Mandi Simms received permit approval 597 days after the event. ', ""Mandi Simms's home was repaired 607 days after the event, taking 10 days to repair. ""]"
747,88.0,19.0,,0.0,,0.0,,0.0,,False,False,145.0,143.0,,,19.0,0.0,0.0,46.547569,0.0,,,-124.042278,19.0,,2234.8897352013,RAGUEL BOEHM,143.0,88.0,2234.8897352013,"['Raguel Boehm lives in a 3 bedroom Single Family Dwelling at None worth $19,300. ', ""Raguel Boehm's house was inspected 19 days after the event and suffered $386 of damage. "", 'Raguel Boehm already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Raguel Boehm received an engineering assessment 88 days after the event. ', 'Raguel Boehm received permit approval 143 days after the event. ', ""Raguel Boehm's home was repaired 145 days after the event, taking 2 days to repair. ""]"
748,NaN,NaN,112.0,47699.99999999999,19.0,47699.99999999999,,0.0,,False,False,,,112.0,112.0,19.0,0.0,0.0,46.6158,0.0,,,-123.890719,19.0,112.0,50969.63713790679,XIOMARA ROMO,,,3269.6371379068,"['Xiomara Romo lives in a 2 bedroom Mobile Home at None worth $47,700. ', ""Xiomara Romo's house was inspected 19 days after the event and suffered $47,700 of damage. "", 'Xiomara Romo submitted a request to FEMA 19 days after the event. ', 'Xiomara Romo received $47,700 from FEMA 112 days after the event. ', 'It took Xiomara Romo 93 days to receive enough financial assistance and now has $50,970 to rebuild. ', 'Xiomara Romo started searching for a Mobile Home with a value under $47,700 112 days after the event. ', 'On day 112, Xiomara Romo received a Mobile Home at None with a value of $15,900 and $0 of damage. ']"
749,88.0,19.0,,0.0,,0.0,,0.0,,False,False,145.0,143.0,,,19.0,0.0,0.0,46.750517,0.0,,,-124.08472,19.0,,3150.90800348505,LINETTE MCHUGH,143.0,88.0,3150.90800348505,"['Linette Mchugh lives in a 5 bedroom Single Family Dwelling at None worth $43,800. ', ""Linette Mchugh's house was inspected 19 days after the event and suffered $876 of damage. "", 'Linette Mchugh already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Linette Mchugh received an engineering assessment 88 days after the event. ', 'Linette Mchugh received permit approval 143 days after the event. ', ""Linette Mchugh's home was repaired 145 days after the event, taking 2 days to repair. ""]"
750,88.0,19.0,,0.0,,0.0,,0.0,,False,False,145.0,143.0,,,19.0,0.0,0.0,46.448541,0.0,,,-124.049773,19.0,,3235.4431747992,ARACELY BARNARD,143.0,88.0,3235.4431747992,"['Aracely Barnard lives in a 5 bedroom Single Family Dwelling at None worth $46,800. ', ""Aracely Barnard's house was inspected 19 days after the event and suffered $936 of damage. "", 'Aracely Barnard already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Aracely Barnard received an engineering assessment 88 days after the event. ', 'Aracely Barnard received permit approval 143 days after the event. ', ""Aracely Barnard's home was repaired 145 days after the event, taking 2 days to repair. ""]"
751,412.0,112.0,112.0,14962.5,19.0,14962.5,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.277817,0.0,,,-123.949107,19.0,112.0,17976.2458024261,LYLA BOYKIN,597.0,412.0,3013.7458024261,"['Lyla Boykin lives in a 4 bedroom Mobile Home at None worth $39,900. ', ""Lyla Boykin's house was inspected 19 days after the event and suffered $14,962 of damage. "", 'Lyla Boykin submitted a request to FEMA 19 days after the event. ', 'Lyla Boykin received $14,962 from FEMA 112 days after the event. ', 'It took Lyla Boykin 93 days to receive enough financial assistance and now has $17,976 to rebuild. ', 'Lyla Boykin received an engineering assessment 412 days after the event. ', 'Lyla Boykin received permit approval 597 days after the event. ', ""Lyla Boykin's home was repaired 627 days after the event, taking 30 days to repair. ""]"
752,88.0,19.0,,0.0,,0.0,,0.0,,False,False,145.0,143.0,,,19.0,0.0,0.0,46.361276,0.0,,,-124.0533,19.0,,2597.14515274561,TYLER GAFFNEY,143.0,88.0,2597.14515274561,"['Tyler Gaffney lives in a 2 bedroom Single Family Dwelling at None worth $28,300. ', ""Tyler Gaffney's house was inspected 19 days after the event and suffered $566 of damage. "", 'Tyler Gaffney already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Tyler Gaffney received an engineering assessment 88 days after the event. ', 'Tyler Gaffney received permit approval 143 days after the event. ', ""Tyler Gaffney's home was repaired 145 days after the event, taking 2 days to repair. ""]"
753,412.0,112.0,112.0,9375.0,19.0,9375.0,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.448037,0.0,,,-124.035292,19.0,112.0,11869.13976186164,DOLORIS DUCKWORTH,597.0,412.0,2494.13976186164,"['Doloris Duckworth lives in a 2 bedroom Mobile Home at None worth $25,000. ', ""Doloris Duckworth's house was inspected 19 days after the event and suffered $9,375 of damage. "", 'Doloris Duckworth submitted a request to FEMA 19 days after the event. ', 'Doloris Duckworth received $9,375 from FEMA 112 days after the event. ', 'It took Doloris Duckworth 93 days to receive enough financial assistance and now has $11,869 to rebuild. ', 'Doloris Duckworth received an engineering assessment 412 days after the event. ', 'Doloris Duckworth received permit approval 597 days after the event. ', ""Doloris Duckworth's home was repaired 627 days after the event, taking 30 days to repair. ""]"
754,412.0,112.0,112.0,3000.0,19.0,3000.0,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.361813,0.0,,,-124.05303,19.0,112.0,4545.73597236227,SHAROLYN NEELEY,597.0,412.0,1545.73597236227,"['Sharolyn Neeley lives in a 2 bedroom Mobile Home at None worth $8,000. ', ""Sharolyn Neeley's house was inspected 19 days after the event and suffered $3,000 of damage. "", 'Sharolyn Neeley submitted a request to FEMA 19 days after the event. ', 'Sharolyn Neeley received $3,000 from FEMA 112 days after the event. ', 'It took Sharolyn Neeley 93 days to receive enough financial assistance and now has $4,546 to rebuild. ', 'Sharolyn Neeley received an engineering assessment 412 days after the event. ', 'Sharolyn Neeley received permit approval 597 days after the event. ', ""Sharolyn Neeley's home was repaired 627 days after the event, taking 30 days to repair. ""]"
755,412.0,112.0,112.0,6075.0,19.0,6075.0,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.746821,0.0,,,-124.081162,19.0,112.0,8174.4672881795905,MILDA TURLEY,597.0,412.0,2099.46728817959,"['Milda Turley lives in a 3 bedroom Mobile Home at None worth $16,200. ', ""Milda Turley's house was inspected 19 days after the event and suffered $6,075 of damage. "", 'Milda Turley submitted a request to FEMA 19 days after the event. ', 'Milda Turley received $6,075 from FEMA 112 days after the event. ', 'It took Milda Turley 93 days to receive enough financial assistance and now has $8,174 to rebuild. ', 'Milda Turley received an engineering assessment 412 days after the event. ', 'Milda Turley received permit approval 597 days after the event. ', ""Milda Turley's home was repaired 627 days after the event, taking 30 days to repair. ""]"
756,412.0,112.0,112.0,7500.0,19.0,7500.0,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.468597,0.0,,,-124.038775,19.0,112.0,9767.36143224649,NATASHIA PEMBERTON,597.0,412.0,2267.36143224649,"['Natashia Pemberton lives in a 5 bedroom Mobile Home at None worth $20,000. ', ""Natashia Pemberton's house was inspected 19 days after the event and suffered $7,500 of damage. "", 'Natashia Pemberton submitted a request to FEMA 19 days after the event. ', 'Natashia Pemberton received $7,500 from FEMA 112 days after the event. ', 'It took Natashia Pemberton 93 days to receive enough financial assistance and now has $9,767 to rebuild. ', 'Natashia Pemberton received an engineering assessment 412 days after the event. ', 'Natashia Pemberton received permit approval 597 days after the event. ', ""Natashia Pemberton's home was repaired 627 days after the event, taking 30 days to repair. ""]"
757,412.0,112.0,112.0,1950.0,19.0,1950.0,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.347056,0.0,,,-124.053895,19.0,112.0,3004.35765111085,JOVAN MERRELL,597.0,412.0,1054.35765111085,"['Jovan Merrell lives in a 3 bedroom Mobile Home at None worth $5,200. ', ""Jovan Merrell's house was inspected 19 days after the event and suffered $1,950 of damage. "", 'Jovan Merrell submitted a request to FEMA 19 days after the event. ', 'Jovan Merrell received $1,950 from FEMA 112 days after the event. ', 'It took Jovan Merrell 93 days to receive enough financial assistance and now has $3,004 to rebuild. ', 'Jovan Merrell received an engineering assessment 412 days after the event. ', 'Jovan Merrell received permit approval 597 days after the event. ', ""Jovan Merrell's home was repaired 627 days after the event, taking 30 days to repair. ""]"
758,88.0,19.0,,0.0,,0.0,,0.0,,False,False,145.0,143.0,,,19.0,0.0,0.0,46.465704,0.0,,,-124.051043,19.0,,3516.51660140668,VADA HUTCHINS,143.0,88.0,3516.51660140668,"['Vada Hutchins lives in a 5 bedroom Single Family Dwelling at None worth $56,800. ', ""Vada Hutchins's house was inspected 19 days after the event and suffered $1,136 of damage. "", 'Vada Hutchins already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Vada Hutchins received an engineering assessment 88 days after the event. ', 'Vada Hutchins received permit approval 143 days after the event. ', ""Vada Hutchins's home was repaired 145 days after the event, taking 2 days to repair. ""]"
759,412.0,112.0,112.0,3000.0,19.0,3000.0,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.318462,0.0,,,-124.061123,19.0,112.0,4642.731652298869,MONNIE DELOACH,597.0,412.0,1642.73165229887,"['Monnie Deloach lives in a 3 bedroom Mobile Home at None worth $8,000. ', ""Monnie Deloach's house was inspected 19 days after the event and suffered $3,000 of damage. "", 'Monnie Deloach submitted a request to FEMA 19 days after the event. ', 'Monnie Deloach received $3,000 from FEMA 112 days after the event. ', 'It took Monnie Deloach 93 days to receive enough financial assistance and now has $4,643 to rebuild. ', 'Monnie Deloach received an engineering assessment 412 days after the event. ', 'Monnie Deloach received permit approval 597 days after the event. ', ""Monnie Deloach's home was repaired 627 days after the event, taking 30 days to repair. ""]"
760,412.0,112.0,112.0,6640.0,19.0,6640.0,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.334686,0.0,,,-124.05693,19.0,112.0,10360.58185828997,MARYELLEN ODOM,597.0,412.0,3720.58185828997,"['Maryellen Odom lives in a 5 bedroom Single Family Dwelling at None worth $66,400. ', ""Maryellen Odom's house was inspected 19 days after the event and suffered $6,640 of damage. "", 'Maryellen Odom submitted a request to FEMA 19 days after the event. ', 'Maryellen Odom received $6,640 from FEMA 112 days after the event. ', 'It took Maryellen Odom 93 days to receive enough financial assistance and now has $10,361 to rebuild. ', 'Maryellen Odom received an engineering assessment 412 days after the event. ', 'Maryellen Odom received permit approval 597 days after the event. ', ""Maryellen Odom's home was repaired 627 days after the event, taking 30 days to repair. ""]"
761,88.0,19.0,,0.0,,0.0,,0.0,,False,False,145.0,143.0,,,19.0,0.0,0.0,46.485934,0.0,,,-124.048719,19.0,,3226.65499517597,SHERRYL PINA,143.0,88.0,3226.65499517597,"['Sherryl Pina lives in a 2 bedroom Single Family Dwelling at None worth $46,600. ', ""Sherryl Pina's house was inspected 19 days after the event and suffered $932 of damage. "", 'Sherryl Pina already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Sherryl Pina received an engineering assessment 88 days after the event. ', 'Sherryl Pina received permit approval 143 days after the event. ', ""Sherryl Pina's home was repaired 145 days after the event, taking 2 days to repair. ""]"
762,88.0,19.0,,0.0,,0.0,,0.0,,False,False,145.0,143.0,,,19.0,0.0,0.0,46.38484,0.0,,,-123.823693,19.0,,2157.18034713259,SHIRL POSTON,143.0,88.0,2157.18034713259,"['Shirl Poston lives in a 2 bedroom Single Family Dwelling at None worth $17,300. ', ""Shirl Poston's house was inspected 19 days after the event and suffered $346 of damage. "", 'Shirl Poston already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Shirl Poston received an engineering assessment 88 days after the event. ', 'Shirl Poston received permit approval 143 days after the event. ', ""Shirl Poston's home was repaired 145 days after the event, taking 2 days to repair. ""]"
763,412.0,112.0,112.0,3375.0,19.0,3375.0,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.464646,0.0,,,-124.045278,19.0,112.0,5105.05819012283,JOLINE SCHROCK,597.0,412.0,1730.05819012283,"['Joline Schrock lives in a 5 bedroom Mobile Home at None worth $9,000. ', ""Joline Schrock's house was inspected 19 days after the event and suffered $3,375 of damage. "", 'Joline Schrock submitted a request to FEMA 19 days after the event. ', 'Joline Schrock received $3,375 from FEMA 112 days after the event. ', 'It took Joline Schrock 93 days to receive enough financial assistance and now has $5,105 to rebuild. ', 'Joline Schrock received an engineering assessment 412 days after the event. ', 'Joline Schrock received permit approval 597 days after the event. ', ""Joline Schrock's home was repaired 627 days after the event, taking 30 days to repair. ""]"
764,412.0,113.0,113.0,3000.0,19.0,3000.0,,0.0,,False,False,627.0,597.0,,,19.0,0.0,0.0,46.741565,0.0,,,-124.08325,19.0,113.0,4682.32455662381,YAHAIRA BARBA,597.0,412.0,1682.32455662381,"['Yahaira Barba lives in a 3 bedroom Mobile Home at None worth $8,000. ', ""Yahaira Barba's house was inspected 19 days after the event and suffered $3,000 of damage. "", 'Yahaira Barba submitted a request to FEMA 19 days after the event. ', 'Yahaira Barba received $3,000 from FEMA 113 days after the event. ', 'It took Yahaira Barba 94 days to receive enough financial assistance and now has $4,682 to rebuild. ', 'Yahaira Barba received an engineering assessment 412 days after the event. ', 'Yahaira Barba received permit approval 597 days after the event. ', ""Yahaira Barba's home was repaired 627 days after the event, taking 30 days to repair. ""]"
765,413.0,113.0,113.0,7687.5,19.0,7687.5,,0.0,,False,False,628.0,598.0,,,19.0,0.0,0.0,46.540553,0.0,,,-124.031668,19.0,113.0,9990.85013393402,LATASHIA WARDEN,598.0,413.0,2303.35013393402,"['Latashia Warden lives in a 3 bedroom Mobile Home at None worth $20,500. ', ""Latashia Warden's house was inspected 19 days after the event and suffered $7,688 of damage. "", 'Latashia Warden submitted a request to FEMA 19 days after the event. ', 'Latashia Warden received $7,688 from FEMA 113 days after the event. ', 'It took Latashia Warden 94 days to receive enough financial assistance and now has $9,991 to rebuild. ', 'Latashia Warden received an engineering assessment 413 days after the event. ', 'Latashia Warden received permit approval 598 days after the event. ', ""Latashia Warden's home was repaired 628 days after the event, taking 30 days to repair. ""]"
766,88.0,19.0,,0.0,,0.0,,0.0,,False,False,145.0,143.0,,,19.0,0.0,0.0,46.488046,0.0,,,-124.047871,19.0,,2576.36615279844,HEE ORLANDO,143.0,88.0,2576.36615279844,"['Hee Orlando lives in a 5 bedroom Single Family Dwelling at None worth $27,700. ', ""Hee Orlando's house was inspected 19 days after the event and suffered $554 of damage. "", 'Hee Orlando already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Hee Orlando received an engineering assessment 88 days after the event. ', 'Hee Orlando received permit approval 143 days after the event. ', ""Hee Orlando's home was repaired 145 days after the event, taking 2 days to repair. ""]"
767,413.0,113.0,113.0,38925.0,19.0,38925.0,,0.0,,False,False,628.0,598.0,,,19.0,0.0,0.0,46.460003,0.0,,,-124.037177,19.0,113.0,43231.54555777706,LATOYA SHARP,598.0,413.0,4306.54555777706,"['Latoya Sharp lives in a 2 bedroom Mobile Home at None worth $103,800. ', ""Latoya Sharp's house was inspected 19 days after the event and suffered $38,925 of damage. "", 'Latoya Sharp submitted a request to FEMA 19 days after the event. ', 'Latoya Sharp received $38,925 from FEMA 113 days after the event. ', 'It took Latoya Sharp 94 days to receive enough financial assistance and now has $43,232 to rebuild. ', 'Latoya Sharp received an engineering assessment 413 days after the event. ', 'Latoya Sharp received permit approval 598 days after the event. ', ""Latoya Sharp's home was repaired 628 days after the event, taking 30 days to repair. ""]"
768,88.0,19.0,,0.0,,0.0,,0.0,,False,False,145.0,143.0,,,19.0,0.0,0.0,46.468157,0.0,,,-124.045283,19.0,,3286.94499790043,TAWNYA ASH,143.0,88.0,3286.94499790043,"['Tawnya Ash lives in a 2 bedroom Single Family Dwelling at None worth $48,200. ', ""Tawnya Ash's house was inspected 19 days after the event and suffered $964 of damage. "", 'Tawnya Ash already had enough money to rebuild (1:,.0f) and did not seek assistance. ', 'Tawnya Ash received an engineering assessment 88 days after the event. ', 'Tawnya Ash received permit approval 143 days after the event. ', ""Tawnya Ash's home was repaired 145 days after the event, taking 2 days to repair. ""]"
769,413.0,113.0,113.0,4000.0,19.0,4000.0,,0.0,,False,False,628.0,598.0,,,19.0,0.0,0.0,46.328079,0.0,,,-124.056684,19.0,113.0,7019.60421293504,SHANI COMER,598.0,413.0,3019.60421293504,"['Shani Comer lives in a 4 bedroom Single Family Dwelling at None worth $40,000. ', ""Shani Comer's house was inspected 19 days after the event and suffered $4,000 of damage. "", 'Shani Comer submitted a request to FEMA 19 days after the event. ', 'Shani Comer received $4,000 from FEMA 113 days after the event. ', 'It took Shani Comer 94 days to receive enough financial assistance and now has $7,020 to rebuild. ', 'Shani Comer received an engineering assessment 413 days after the event. ', 'Shani Comer received permit approval 598 days after the event. ', ""Shani Comer's home was repaired 628 days after the event, taking 30 days to repair. ""]"
